longitude,latitude,housing_median_age,total_rooms,total_bedrooms,median_income,median_house_value,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-1.3193725352530086,0.9733095625763809,1.8291149915674163,-0.3968454312559003,-0.03934557744505053,-1.022597480049868,155400.0,0,0,0,1,0
-1.3193725352530086,0.9733095625763809,1.747213886210676,-1.1078613360083835,-0.5807772780841651,-1.5845783094581851,150000.0,0,0,0,1,0
-1.3193725352530086,0.9779100455824123,1.5834116754971956,-1.325360028408663,-1.127222235210679,-1.7645283609128295,118800.0,0,0,0,1,0
-1.3193725352530086,0.9779100455824123,1.8291149915674163,-1.0942067095796666,-1.127222235210679,0.26824330027332116,188800.0,0,0,0,1,0
-1.3193725352530086,0.9733095625763809,1.8291149915674163,-0.6133687931969858,-0.5807772780841651,-0.39000596557806455,184400.0,0,0,0,1,0
-1.3193725352530086,0.9733095625763809,1.8291149915674163,-0.40562340538864705,-0.034332320957651326,-0.6221705784655517,182300.0,0,0,0,1,0
-1.3193725352530086,0.9733095625763809,1.6653127808539359,-0.9235238792207028,-0.5256314567227739,-1.072253182180704,142500.0,0,0,0,1,0
-1.3243583872809024,0.9687090795703528,1.0920050433567543,-1.0386128734056042,-0.575764021596766,-1.273642325084595,137500.0,0,0,0,1,0
-1.3193725352530086,0.9687090795703528,0.8463017272865337,-1.4121644392769361,-1.1623150306224734,-1.8159821803910212,187500.0,0,0,0,1,0
-1.3243583872809024,0.9687090795703528,0.8463017272865337,-1.0981080314164429,-0.2599288628906158,-1.2458406645600881,112500.0,0,0,0,1,0
-1.3243583872809024,0.9687090795703528,-0.7098192744915305,-1.1468745543761467,0.1311051431265226,-1.8358997879309664,171900.0,0,0,0,1,0
-1.3243583872809024,0.9687090795703528,1.0920050433567543,-0.19885334803950236,0.14614491258872023,-1.4329140270446432,93800.0,0,0,0,1,0
-1.3243583872809024,0.9687090795703528,0.928202832643274,1.120768763250086,2.1364077380862065,-1.7051904884500757,97500.0,0,0,0,1,0
-1.3243583872809024,0.9687090795703528,1.8291149915674163,-0.4309819973276931,0.14614491258872023,-1.6106510109948493,104200.0,0,0,0,1,0
-1.329344239308803,0.9687090795703528,1.8291149915674163,-0.8796340085569693,-0.9617847711265051,-1.3600902744767185,87500.0,0,0,0,1,0
-1.329344239308803,0.9687090795703528,1.8291149915674163,-1.099083361875637,-0.9216787192273115,-1.497369618111411,83100.0,0,0,0,1,0
-1.329344239308803,0.9687090795703528,1.8291149915674163,-0.8133115373317719,-0.696082177294347,-1.432084126730479,87500.0,0,0,0,1,0
-1.329344239308803,0.9687090795703528,1.8291149915674163,-0.5685035920740582,-0.46045912238658415,-1.9082394319822955,85300.0,0,0,0,1,0
-1.329344239308803,0.9687090795703528,1.8291149915674163,-0.6679872989118542,-0.4303795834621889,-1.6316751522870137,80300.0,0,0,0,1,0
-1.3343300913367038,0.9687090795703528,-2.265940276269595,-1.8666684332613768,-1.9243300167071533,-0.7012185833897095,60000.0,0,0,0,1,0
-1.3343300913367038,0.9733095625763809,1.8291149915674163,-0.927425201057479,-1.082102926824086,-0.1269275659879542,75700.0,0,0,0,1,0
-1.3343300913367038,0.9687090795703528,1.5834116754971956,-1.8891010338228407,-1.9945156075307424,1.757914364198394,75000.0,0,0,0,1,0
-1.3343300913367038,0.9641085965643247,1.6653127808539359,-1.2795194968265415,-1.1873813130594695,-1.8502155683503023,86100.0,0,0,0,1,0
-1.3393159433645974,0.9641085965643247,1.8291149915674163,-0.826966163760489,-0.9517582581517067,-1.6497254841200895,76100.0,0,0,0,1,0
-1.3393159433645974,0.9641085965643247,1.5015105701404554,-1.2131970256013442,-1.2274873649586633,-0.6795720168619218,73500.0,0,0,0,1,0
-1.3393159433645974,0.9641085965643247,1.8291149915674163,-1.0356868820280218,-1.0921294397988845,-1.666530965481918,78400.0,0,0,0,1,0
-1.3393159433645974,0.9641085965643247,1.5015105701404554,-0.6016648276866569,-0.36520724912599917,-1.9162618016858846,84400.0,0,0,0,1,0
-1.3343300913367038,0.9595081135582934,1.8291149915674163,-1.0191062642217226,-0.9166654627399122,-0.6687833127777848,81300.0,0,0,0,1,0
-1.3393159433645974,0.9641085965643247,1.8291149915674163,-1.4628816231550283,-1.5934550885388055,-1.1928653611725948,85000.0,0,0,0,1,0
-1.3343300913367038,0.9641085965643247,1.337708359426975,0.711129970388573,1.0886371322197717,-1.7955113059749666,129200.0,0,0,0,1,0
-1.3343300913367038,0.9641085965643247,-0.30031374770782937,-1.2717168531529888,-1.3778850595806396,-1.2479845737050126,82500.0,0,0,0,1,0
-1.3343300913367038,0.9641085965643247,1.337708359426975,-1.1088366664675777,-0.6509628689077541,-1.9695137385114327,95200.0,0,0,0,1,0
-1.3343300913367038,0.9641085965643247,1.5834116754971956,-1.197591738254239,-1.1171957222358806,-1.2631302544385128,75000.0,0,0,0,1,0
-1.3343300913367038,0.9641085965643247,1.337708359426975,-2.0090666803037123,-2.1198470197157224,-2.127678906719262,67500.0,0,0,0,1,0
-1.3343300913367038,0.9641085965643247,-0.7917203798482707,-1.2063697123869856,-1.3327657511940467,-0.7561994792031,137500.0,0,0,0,1,0
-1.329344239308803,0.9641085965643247,-1.0374236959184913,-0.8142868677909659,0.17622445151311547,-1.8343091456621514,177500.0,0,0,0,1,0
-1.329344239308803,0.9641085965643247,0.5186973058595729,0.8213423122775039,0.6775501002530364,-0.7815114387851138,102100.0,0,0,0,1,0
-1.329344239308803,0.9641085965643247,-0.8736214852050109,-0.8435467815667883,-0.9216787192273115,-1.7049830133715347,108300.0,0,0,0,1,0
-1.3343300913367038,0.9641085965643247,-0.54601706377805,-0.31881899452037404,-0.264942119378015,-1.9183365524712956,112500.0,0,0,0,1,0
-1.329344239308803,0.9595081135582934,0.6824995165730533,-1.3536446117252914,-1.2575669038830586,-1.082350302669704,131300.0,0,0,0,1,0
-1.329344239308803,0.9641085965643247,-1.0374236959184913,-1.1195653015187126,-0.6910689208069478,-1.4360261532227598,162500.0,0,0,0,1,0
-1.3243583872809024,0.9641085965643247,1.8291149915674163,-1.8159512493832848,-1.8591576823709637,-1.666530965481918,112500.0,0,0,0,1,0
-1.329344239308803,0.9641085965643247,1.8291149915674163,-1.6891582896880546,-1.653614166387596,-1.4216412144439106,112500.0,0,0,0,1,0
-1.329344239308803,0.9641085965643247,1.8291149915674163,-1.6442930885651268,-1.317725981731849,-1.9149477928551244,137500.0,0,0,0,1,0
-1.329344239308803,0.9641085965643247,0.4367962005028326,-1.0961573704980547,-1.2174608519838648,-1.2224651390444579,118800.0,0,0,0,1,0
-1.329344239308803,0.9641085965643247,1.8291149915674163,-1.2668402008570185,-1.4230043679672324,-0.8078607737598331,98200.0,0,0,0,1,0
-1.3243583872809024,0.9641085965643247,0.8463017272865337,-1.162479841723252,0.12107863015172418,-1.7977243734794048,118800.0,0,0,0,1,0
-1.3243583872809024,0.9641085965643247,-1.6107314334156728,-1.1673564940192225,-0.3952867880503944,-1.9477980136241315,162500.0,0,0,0,1,0
-1.3243583872809024,0.9595081135582934,-1.6107314334156728,-1.918360947598663,-1.9293432731945526,-1.8010439747360625,137500.0,0,0,0,1,0
-1.3243583872809024,0.9595081135582934,-1.1193248012752315,-1.0512921693751272,-0.1747035026048292,-1.025363814430416,162500.0,0,0,0,1,0
-1.329344239308803,0.9595081135582934,1.8291149915674163,-1.8110745970873143,-1.7037467312615882,-1.873936885663501,137500.0,0,0,0,1,0
-1.329344239308803,0.9595081135582934,1.8291149915674163,-1.9271389217314097,-1.984489094555944,-1.9547138495755012,162500.0,0,0,0,1,0
-1.3243583872809024,0.9549076305522652,-0.21841264235108915,-0.9917970113642883,-0.4003000445377936,-0.6508021393042229,187500.0,0,0,0,1,0
-1.3243583872809024,0.9595081135582934,0.7644006219297935,-0.3480789082961964,0.9833587459843882,-1.195562537193629,179200.0,0,0,0,1,0
-1.3193725352530086,0.9641085965643247,-0.05461043163760871,-1.6940349419840248,-1.603481601513604,-1.0859465373644162,125000.0,0,0,0,1,0
-1.3143866832251079,0.9641085965643247,0.7644006219297935,-1.187838433662298,-0.9266919757147106,-0.31220281112515347,237500.0,0,0,0,1,0
-1.3143866832251079,0.9641085965643247,1.8291149915674163,0.0810664937491982,1.3743927520015267,-0.6894616622723808,350000.0,0,0,0,1,0
-1.3094008311972072,0.9687090795703528,1.8291149915674163,-0.5489969828901766,-1.0119173360004972,0.9365205282541932,313400.0,0,0,0,1,0
-1.3094008311972072,0.9641085965643247,1.8291149915674163,-0.04475113548683794,0.2764895812610997,-0.21005591412342028,268500.0,0,0,0,1,0
-1.3143866832251079,0.9641085965643247,1.8291149915674163,-0.306139698550851,0.16619793853831707,-0.2817039745796124,259400.0,0,0,0,1,0
-1.3094008311972072,0.9687090795703528,1.8291149915674163,1.3743546826405464,1.6250555763714871,0.22377447510601262,275700.0,0,0,0,1,0
-1.3143866832251079,0.9687090795703528,-0.13651153699434893,1.2339070965165992,2.146434251061005,0.2281314517553756,225000.0,0,0,0,1,0
-1.3143866832251079,0.9687090795703528,1.8291149915674163,-0.6319000719216733,-0.6910689208069478,1.047934645430762,262500.0,0,0,0,1,0
-1.3143866832251079,0.9733095625763809,1.8291149915674163,0.29661452523108955,0.6625103307908389,-0.29601975499894784,224100.0,0,0,0,1,0
-1.3143866832251079,0.9733095625763809,0.4367962005028326,-0.4475626151339924,0.005773730941542354,-0.07208498689359105,243100.0,0,0,0,1,0
-1.3143866832251079,0.9733095625763809,1.8291149915674163,-0.7733229885048146,-0.7010954337817462,-0.29982346477220134,231600.0,0,0,0,1,0
-1.3044149791693136,0.9779100455824123,1.6653127808539359,0.4321854590590665,-0.13961070719303473,1.5790016881364557,327600.0,0,0,0,1,0
-1.3044149791693136,0.9779100455824123,1.4196094647837152,1.0759035621271584,0.1361183996139218,1.1828626048419886,347600.0,0,0,0,1,0
-1.3094008311972072,0.9733095625763809,0.928202832643274,0.4916806170699053,-0.10451791178124026,1.6456703467076614,366100.0,0,0,0,1,0
-1.3094008311972072,0.9825105285884405,0.6005984112163131,-1.695010272443219,-1.869184195345762,0.9598268954103094,335000.0,0,0,0,1,0
-1.3044149791693136,0.9825105285884405,1.8291149915674163,0.7101546399293789,-0.07945162934424421,1.9135898314637305,373600.0,0,0,0,1,0
-1.3094008311972072,0.9779100455824123,1.8291149915674163,1.4211705446818623,0.737709178101827,1.107134201174488,389500.0,0,0,0,1,0
-1.3094008311972072,0.9825105285884405,1.8291149915674163,0.5267925136008922,-0.3100614277646079,2.5304823983259244,391100.0,0,0,0,1,0
-1.2994291271414127,0.9779100455824123,1.6653127808539359,0.8418242519205795,0.2313702728745068,2.7134754175991715,295200.0,0,0,0,1,0
-1.294443275113512,0.9779100455824123,1.1739061487134945,1.318760846466484,0.8530140773120088,1.6895167466393461,292300.0,0,0,0,1,0
-1.294443275113512,0.9733095625763809,0.8463017272865337,2.8471036760236053,1.239034826841748,2.7510975651746237,411500.0,0,0,0,1,0
-1.2894574230856184,0.9779100455824123,0.027290673719131506,0.1356849994640666,-0.40531330102519286,1.7221594923298122,311500.0,0,0,0,1,0
-1.294443275113512,0.9779100455824123,0.3548950951460924,0.9422832892175697,0.3165956331602934,2.4055824010441844,325900.0,0,0,0,1,0
-1.2894574230856184,0.9779100455824123,0.4367962005028326,0.773551119776994,0.16619793853831707,2.705314731176555,319300.0,0,0,0,1,0
-1.294443275113512,0.9733095625763809,0.3548950951460924,2.919278130003967,1.810546066405258,2.2968654598886493,333300.0,0,0,0,1,0
-1.2844715710577177,0.9733095625763809,-0.05461043163760871,-0.2739537933974464,-0.7813075375801336,2.2665740984216494,368900.0,0,0,0,1,0
-1.2894574230856184,0.9687090795703528,0.6005984112163131,-0.8220895114645186,-1.2325006214460625,2.3797863329455744,366700.0,0,0,0,1,0
-1.2894574230856184,0.9687090795703528,0.7644006219297935,1.656225185347635,0.5371789186058585,1.9044609280079219,362800.0,0,0,0,1,0
-1.294443275113512,0.9687090795703528,1.8291149915674163,0.2956391947718955,-0.47048563536138255,2.405651559403698,331400.0,0,0,0,1,0
-1.2894574230856184,0.9641085965643247,1.2558072540702347,0.8701088352372078,0.04587978284073603,2.219062305435738,323500.0,0,0,0,1,0
-1.294443275113512,0.9595081135582934,1.6653127808539359,0.7423405450827835,0.8931201292112024,-0.47271936355644845,216700.0,0,0,0,1,0
-1.294443275113512,0.9595081135582934,0.6824995165730533,0.177624209209412,0.5421921750932578,-0.3424941725921536,233100.0,0,0,0,1,0
-1.294443275113512,0.9641085965643247,1.8291149915674163,-0.666036637993466,-1.077089670336687,1.1506348093086045,296400.0,0,0,0,1,0
-1.2994291271414127,0.9641085965643247,1.8291149915674163,-0.09839431074251227,-0.46045912238658415,2.0368991864766555,273700.0,0,0,0,1,0
-1.2994291271414127,0.9595081135582934,1.8291149915674163,0.1083757466066324,0.19126422097531312,-0.21662595827722173,227700.0,0,0,0,1,0
-1.2994291271414127,0.9595081135582934,1.8291149915674163,0.2088347839036225,0.1862509644879139,-0.37804156938219485,199600.0,0,0,0,1,0
-1.2994291271414127,0.9595081135582934,1.8291149915674163,0.6331035336530467,0.5722717140176531,0.6683244100600687,239800.0,0,0,0,1,0
-1.2994291271414127,0.9641085965643247,1.8291149915674163,-0.0467017964052261,-0.4404060964369873,0.34272685346957477,270100.0,0,0,0,1,0
-1.2994291271414127,0.9641085965643247,1.8291149915674163,0.8506022260533262,0.547205431580657,1.2271931132902696,302100.0,0,0,0,1,0
-1.3044149791693136,0.9595081135582934,1.8291149915674163,-0.03792382227247939,0.29654260721069653,-0.2877899102168178,269500.0,0,0,0,1,0
-1.3044149791693136,0.9641085965643247,1.8291149915674163,-0.6231220977889266,-0.9918643100509004,0.8260054697513025,314700.0,0,0,0,1,0
-1.3094008311972072,0.9641085965643247,1.8291149915674163,0.40292554528324415,-0.5707507651093667,2.2702394914758752,352400.0,0,0,0,1,0
-1.3094008311972072,0.9641085965643247,1.8291149915674163,-0.5675282616148641,-0.9467450016643075,1.6969858494668255,287300.0,0,0,0,1,0
-1.3044149791693136,0.9641085965643247,1.8291149915674163,0.7238092663580961,-0.3100614277646079,2.7190080863602675,348700.0,0,0,0,1,0
-1.3094008311972072,0.9641085965643247,1.8291149915674163,0.020596005279165327,0.6173910224042459,-0.5731373015703392,243800.0,0,0,0,1,0
-1.3094008311972072,0.9595081135582934,1.8291149915674163,-1.1546771980496995,-1.2976729557822522,-0.955790504759635,211500.0,0,0,0,1,0
-1.3143866832251079,0.9595081135582934,1.8291149915674163,0.014744022524000854,0.41686076290827756,-0.38834616494973595,218400.0,0,0,0,1,0
-1.3094008311972072,0.9641085965643247,1.8291149915674163,0.43023479814067833,0.37675471100908386,0.06816816620019013,269900.0,0,0,0,1,0
-1.3143866832251079,0.9641085965643247,1.337708359426975,1.1314973983012209,2.046169121313021,-0.24304445161145452,218800.0,0,0,0,1,0
-1.3143866832251079,0.9595081135582934,1.0920050433567543,0.2849105597207606,1.8305990923548547,-0.9914070599091899,250000.0,0,0,0,1,0
-1.3143866832251079,0.9595081135582934,0.928202832643274,-0.5860595403395515,0.21131724692490994,-1.3584996322079033,171400.0,0,0,0,1,0
-1.3143866832251079,0.9595081135582934,-0.05461043163760871,0.3863449274769448,2.191553559447598,-1.5100947562619313,193800.0,0,0,0,1,0
-1.3094008311972072,0.9549076305522652,-0.21841264235108915,-0.4290313364093049,0.3266221461350918,-0.8707948809172992,125000.0,0,0,0,1,0
-1.3143866832251079,0.9549076305522652,1.2558072540702347,-0.2788304456934168,0.4970728667066649,-1.2443191806507867,97500.0,0,0,0,1,0
-1.3143866832251079,0.9549076305522652,1.6653127808539359,-1.4072877869809657,-1.197407826034268,-0.6436096699147984,125000.0,0,0,0,1,0
-1.3143866832251079,0.9549076305522652,1.8291149915674163,-0.71480316095317,-0.1797167590922284,-0.9650577249344706,138800.0,0,0,0,1,0
-1.3143866832251079,0.9595081135582934,0.5186973058595729,-0.38416613528637733,0.8981333856986017,-0.9309626536942169,116700.0,0,0,0,1,0
-1.3143866832251079,0.9595081135582934,1.0920050433567543,0.26540395053687904,1.1036769016819692,-1.3320119805141566,151800.0,0,0,0,1,0
-1.3094008311972072,0.9595081135582934,1.8291149915674163,-1.049341508456739,-0.9968775665382996,-0.9037142600458199,127000.0,0,0,0,1,0
-1.3094008311972072,0.9595081135582934,1.8291149915674163,-0.46901988523626215,-0.2699553758654142,-0.9821398397343544,128600.0,0,0,0,1,0
-1.3094008311972072,0.9595081135582934,1.8291149915674163,-0.47389653753223254,-0.14462396368043393,-0.9970088870297996,140600.0,0,0,0,1,0
-1.3094008311972072,0.9595081135582934,1.4196094647837152,-0.02524452630295637,0.8078947689254159,-0.6550899575940724,182700.0,0,0,0,1,0
-1.3044149791693136,0.9595081135582934,1.8291149915674163,-0.8581767384546996,-0.6910689208069478,-0.8251503636382577,146900.0,0,0,0,1,0
-1.3094008311972072,0.9595081135582934,1.8291149915674163,-0.2622498278871175,-0.034332320957651326,-0.42838885510816765,122800.0,0,0,0,1,0
-1.3094008311972072,0.9595081135582934,1.5834116754971956,0.7472171973787539,1.6150290633966886,-0.727982868521511,169300.0,0,0,0,1,0
-1.3044149791693136,0.9595081135582934,1.8291149915674163,-1.2570868962650776,-1.2174608519838648,-1.1334583303503274,126600.0,0,0,0,1,0
-1.3044149791693136,0.9595081135582934,1.747213886210676,-0.4699952156954562,-0.06441185988204658,-1.1574562811015807,127900.0,0,0,0,1,0
-1.3044149791693136,0.9595081135582934,1.6653127808539359,-0.31784366406118,0.2664630682863013,-0.9173384568700185,123500.0,0,0,0,1,0
-1.3044149791693136,0.9595081135582934,1.8291149915674163,-0.7996569109030548,-0.6409363559329557,-0.8185111611249427,111900.0,0,0,0,1,0
-1.3044149791693136,0.9549076305522652,1.8291149915674163,-0.28175643707099907,-0.15966373314263158,-0.44311958568458526,107900.0,0,0,0,1,0
-1.3044149791693136,0.9549076305522652,0.027290673719131506,-1.0464155170791567,-0.816400332991928,-1.1694898356569645,137500.0,0,0,0,1,0
-1.3094008311972072,0.9549076305522652,0.7644006219297935,-0.5880102012579398,0.020813500403739985,-0.9769529627708268,105500.0,0,0,0,1,0
-1.3094008311972072,0.9549076305522652,1.4196094647837152,-0.6826172557997654,-0.15966373314263158,-1.003786406262142,95500.0,0,0,0,1,0
-1.3094008311972072,0.9549076305522652,1.8291149915674163,-1.3633979163172323,-1.2375138779334616,-0.1393069123409063,116100.0,0,0,0,1,0
-1.3094008311972072,0.9549076305522652,1.0920050433567543,-0.4348833191644694,-0.25491560640321653,-0.9144338057704431,112200.0,0,0,0,1,0
-1.3143866832251079,0.9549076305522652,1.747213886210676,-1.8500878154550775,-1.9243300167071533,-1.0210759961405667,75000.0,0,0,0,1,0
-1.3143866832251079,0.9549076305522652,0.7644006219297935,-1.571143304125571,-1.4931899587908213,-1.366867793709061,112500.0,0,0,0,1,0
-1.3143866832251079,0.9549076305522652,1.8291149915674163,-1.1410225716209823,-0.9517582581517067,0.033588986443340824,125000.0,0,0,0,1,0
-1.3193725352530086,0.9595081135582934,-0.7917203798482707,0.29368853385350735,1.7654267580186649,-1.3026196777208348,115000.0,0,0,0,1,0
-1.2994291271414127,0.945706664540209,1.8291149915674163,-1.6394164362691566,-1.4982032152782205,-1.334294206378109,95000.0,0,0,0,1,0
-1.2994291271414127,0.945706664540209,1.8291149915674163,-0.9118199137103739,-0.6309098429581573,-0.6822000345234425,96400.0,0,0,0,1,0
-1.3044149791693136,0.945706664540209,1.8291149915674163,-1.2707415226937948,-1.107169209261082,-0.6960317064261822,72000.0,0,0,0,1,0
-1.3044149791693136,0.9503071475462371,1.8291149915674163,-1.560414669074436,-1.4079645985050349,-0.6456152623406957,71300.0,0,0,0,1,0
-1.3044149791693136,0.9503071475462371,1.8291149915674163,-1.1800357899887455,-1.0620499008744892,-0.38087706212225636,80800.0,0,0,0,1,0
-1.2994291271414127,0.9503071475462371,1.6653127808539359,-0.1481361641614103,0.5171258926562617,-1.4439102062073215,128800.0,0,0,0,1,0
-1.3044149791693136,0.9503071475462371,1.0920050433567543,-0.6358013937584496,0.2263570163871076,-1.1360171896523343,112500.0,0,0,0,1,0
-1.3044149791693136,0.9503071475462371,1.8291149915674163,-1.0590948130486797,-0.8464798719163233,-1.4468148573068969,119400.0,0,0,0,1,0
-1.3044149791693136,0.9549076305522652,1.5015105701404554,-0.3666101870208839,-0.15465047665523235,-1.0642999708366285,122500.0,0,0,0,1,0
-1.3044149791693136,0.9549076305522652,1.5834116754971956,-0.8747573562609988,-1.052023387899691,-0.8876003622791279,106300.0,0,0,0,1,0
-1.2994291271414127,0.9549076305522652,0.6005984112163131,0.264428620077685,0.737709178101827,-0.9869117665407995,132500.0,0,0,0,1,0
-1.3044149791693136,0.9549076305522652,0.027290673719131506,-1.4258190657056533,-1.412977854992434,-1.3531744385253486,122700.0,0,0,0,1,0
-1.3044149791693136,0.9549076305522652,0.8463017272865337,-1.1137133187635482,-1.1422620046728766,-1.5549093732268082,113300.0,0,0,0,1,0
-1.2994291271414127,0.9549076305522652,1.1739061487134945,-0.5704542529924463,-0.5657375086219676,-0.04207025886464568,109500.0,0,0,0,1,0
-1.2994291271414127,0.9549076305522652,1.8291149915674163,1.318760846466484,1.3192469306401353,0.2270940763626701,164700.0,0,0,0,1,0
-1.294443275113512,0.9549076305522652,1.8291149915674163,-1.2775688359081534,-1.1873813130594695,-0.33689234547154384,125000.0,0,0,0,1,0
-1.2994291271414127,0.9549076305522652,1.337708359426975,0.2868612206391488,0.7427224345892262,-0.6723795474724971,124700.0,0,0,0,1,0
-1.2994291271414127,0.9549076305522652,1.5834116754971956,-0.23981722732565366,0.11606537366432497,-0.7444425580857713,136700.0,0,0,0,1,0
-1.2994291271414127,0.9549076305522652,0.6824995165730533,0.9530119242687045,1.4245253168755188,-0.5391113886895994,141700.0,0,0,0,1,0
-1.2894574230856184,0.9549076305522652,-0.05461043163760871,-0.4212286927357523,-0.25491560640321653,-0.5147676461407773,150000.0,0,0,0,1,0
